frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,3,5,0,0,0,8,0.375
1,3,6,1,0,0,10,0.3
2,3,6,1,0,0,10,0.3
3,3,6,1,0,0,10,0.3
4,3,6,0,0,0,9,0.3333333333333333
5,3,6,1,0,0,10,0.3
6,3,5,1,0,0,9,0.3333333333333333
7,2,5,1,0,0,8,0.25
8,3,5,1,0,0,9,0.3333333333333333
9,3,5,0,0,0,8,0.375
10,2,5,1,0,0,8,0.25
11,3,5,0,0,0,8,0.375
12,2,5,1,0,0,8,0.25
13,3,6,0,0,0,9,0.3333333333333333
14,2,5,1,0,0,8,0.25
15,3,5,0,0,0,8,0.375
16,3,5,1,0,0,9,0.3333333333333333
17,3,5,0,0,0,8,0.375
18,3,6,1,0,0,10,0.3
19,3,6,1,0,0,10,0.3
20,3,6,1,0,0,10,0.3
21,3,6,1,0,0,10,0.3
22,3,5,1,0,0,9,0.3333333333333333
23,3,6,1,0,0,10,0.3
24,3,6,0,0,0,9,0.3333333333333333
25,3,7,1,0,0,11,0.2727272727272727
26,3,6,1,0,0,10,0.3
27,3,6,1,0,0,10,0.3
28,2,5,1,0,0,8,0.25
29,3,5,1,0,0,9,0.3333333333333333
30,3,6,1,0,0,10,0.3
31,3,5,1,0,0,9,0.3333333333333333
32,3,5,1,0,0,9,0.3333333333333333
33,3,6,1,0,0,10,0.3
34,3,6,1,0,0,10,0.3
35,3,6,1,0,0,10,0.3
36,3,6,1,0,0,10,0.3
37,3,6,1,0,0,10,0.3
38,2,5,1,0,0,8,0.25
39,2,5,1,0,0,8,0.25
40,3,5,1,0,0,9,0.3333333333333333
41,3,4,1,0,0,8,0.375
42,3,6,1,0,0,10,0.3
43,3,6,1,0,0,10,0.3
44,3,6,1,0,0,10,0.3
45,3,5,1,0,0,9,0.3333333333333333
46,2,6,1,0,0,9,0.2222222222222222
47,3,5,1,0,0,9,0.3333333333333333
48,3,6,1,0,0,10,0.3
49,3,5,1,0,0,9,0.3333333333333333
50,3,6,1,0,0,10,0.3
51,3,5,0,0,0,8,0.375
52,3,6,1,0,0,10,0.3
53,3,5,1,0,0,9,0.3333333333333333
54,3,6,1,0,0,10,0.3
55,3,6,1,0,0,10,0.3
56,3,7,1,0,0,11,0.2727272727272727
57,3,6,0,0,0,9,0.3333333333333333
58,3,6,1,0,0,10,0.3
59,4,6,0,0,0,10,0.4
60,3,6,0,0,0,9,0.3333333333333333
61,3,5,0,0,0,8,0.375
62,4,5,0,0,0,9,0.4444444444444444
63,4,5,0,0,0,9,0.4444444444444444
64,3,6,0,0,0,9,0.3333333333333333
