frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,3,4,2,1,0,10,0.3
1,4,3,2,1,0,10,0.4
2,4,4,2,2,0,12,0.3333333333333333
3,5,2,2,1,0,10,0.5
4,6,2,2,1,0,11,0.5454545454545454
5,5,3,2,1,0,11,0.45454545454545453
6,5,4,2,1,0,12,0.4166666666666667
7,5,3,3,1,0,12,0.4166666666666667
8,5,2,2,1,0,10,0.5
9,5,2,2,1,0,10,0.5
10,4,3,2,1,0,10,0.4
11,5,2,2,1,0,10,0.5
12,5,3,2,1,0,11,0.45454545454545453
13,5,2,2,1,0,10,0.5
14,4,3,2,1,0,10,0.4
15,5,3,2,1,0,11,0.45454545454545453
16,5,3,2,1,0,11,0.45454545454545453
17,5,4,2,1,0,12,0.4166666666666667
18,5,4,2,1,0,12,0.4166666666666667
19,5,5,2,1,0,13,0.38461538461538464
20,3,3,2,1,0,9,0.3333333333333333
21,5,3,2,1,0,11,0.45454545454545453
22,5,3,2,1,0,11,0.45454545454545453
23,5,4,2,1,0,12,0.4166666666666667
24,5,2,2,1,0,10,0.5
25,5,3,2,1,0,11,0.45454545454545453
26,5,3,2,1,0,11,0.45454545454545453
27,4,3,2,1,0,10,0.4
28,5,3,2,1,0,11,0.45454545454545453
29,4,2,2,1,0,9,0.4444444444444444
30,5,3,2,1,0,11,0.45454545454545453
31,4,3,3,1,0,11,0.36363636363636365
32,6,2,2,1,0,11,0.5454545454545454
33,4,4,2,1,0,11,0.36363636363636365
34,3,5,2,1,0,11,0.2727272727272727
35,4,5,1,0,0,10,0.4
36,3,4,1,1,0,9,0.3333333333333333
37,5,5,1,1,0,12,0.4166666666666667
38,3,6,1,0,0,10,0.3
39,3,5,1,0,0,9,0.3333333333333333
40,4,5,1,0,0,10,0.4
41,3,4,1,0,0,8,0.375
42,4,4,1,1,0,10,0.4
43,5,5,2,0,0,12,0.4166666666666667
44,4,5,2,0,0,11,0.36363636363636365
45,3,5,1,1,0,10,0.3
46,3,5,2,1,0,11,0.2727272727272727
47,5,5,1,1,0,12,0.4166666666666667
48,3,5,2,1,0,11,0.2727272727272727
49,5,4,1,0,0,10,0.5
50,4,5,1,0,0,10,0.4
51,3,4,1,1,0,9,0.3333333333333333
52,5,5,1,1,0,12,0.4166666666666667
53,4,5,1,0,0,10,0.4
54,5,5,1,1,0,12,0.4166666666666667
55,3,5,1,0,0,9,0.3333333333333333
56,4,5,1,1,0,11,0.36363636363636365
57,5,4,1,0,0,10,0.5
58,3,5,1,0,0,9,0.3333333333333333
59,4,5,1,0,0,10,0.4
60,3,5,1,0,0,9,0.3333333333333333
61,5,5,2,1,0,13,0.38461538461538464
62,4,5,1,0,0,10,0.4
63,3,5,1,0,0,9,0.3333333333333333
64,3,5,1,0,0,9,0.3333333333333333
65,3,5,2,1,0,11,0.2727272727272727
