frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,7,1,1,0,0,9,0.7777777777777778
1,7,1,0,0,0,8,0.875
2,7,1,1,0,0,9,0.7777777777777778
3,5,1,1,0,0,7,0.7142857142857143
4,3,1,1,0,0,5,0.6
5,5,1,1,0,0,7,0.7142857142857143
6,4,1,1,0,0,6,0.6666666666666666
7,6,1,1,0,0,8,0.75
8,7,1,1,0,0,9,0.7777777777777778
9,6,1,1,0,0,8,0.75
10,5,1,1,0,0,7,0.7142857142857143
11,7,1,1,0,0,9,0.7777777777777778
12,7,1,1,0,0,9,0.7777777777777778
13,3,1,1,0,0,5,0.6
14,8,1,1,0,0,10,0.8
15,6,1,1,0,0,8,0.75
16,7,1,1,0,0,9,0.7777777777777778
17,5,1,1,0,0,7,0.7142857142857143
18,6,1,1,0,0,8,0.75
19,8,1,1,0,0,10,0.8
20,4,1,1,0,0,6,0.6666666666666666
21,7,1,0,0,0,8,0.875
22,5,1,1,0,0,7,0.7142857142857143
23,8,1,1,0,0,10,0.8
24,6,1,1,0,0,8,0.75
25,5,1,1,0,0,7,0.7142857142857143
26,7,1,0,0,0,8,0.875
27,8,1,1,0,0,10,0.8
28,8,1,1,0,0,10,0.8
29,7,1,1,0,0,9,0.7777777777777778
30,7,1,1,0,0,9,0.7777777777777778
31,7,1,2,0,0,10,0.7
32,6,1,1,0,0,8,0.75
33,6,1,1,0,0,8,0.75
34,8,1,1,0,0,10,0.8
35,7,1,1,0,0,9,0.7777777777777778
36,6,1,2,0,0,9,0.6666666666666666
37,7,1,2,0,0,10,0.7
38,6,1,2,0,0,9,0.6666666666666666
39,5,1,1,0,0,7,0.7142857142857143
40,8,1,1,0,0,10,0.8
41,6,1,1,0,0,8,0.75
42,7,1,1,0,0,9,0.7777777777777778
43,4,1,1,0,0,6,0.6666666666666666
44,5,1,1,0,0,7,0.7142857142857143
45,6,1,1,0,0,8,0.75
46,8,1,1,0,0,10,0.8
47,5,1,2,0,0,8,0.625
48,6,1,0,0,0,7,0.8571428571428571
49,7,1,2,0,0,10,0.7
50,6,1,1,0,0,8,0.75
51,5,1,2,0,0,8,0.625
52,6,1,2,0,0,9,0.6666666666666666
53,8,1,1,0,0,10,0.8
54,5,1,1,0,0,7,0.7142857142857143
55,7,1,1,0,0,9,0.7777777777777778
56,7,1,0,0,0,8,0.875
57,5,1,1,0,0,7,0.7142857142857143
58,7,1,2,0,0,10,0.7
59,8,1,1,0,0,10,0.8
60,6,1,1,0,0,8,0.75
61,5,1,1,0,0,7,0.7142857142857143
62,7,1,1,0,0,9,0.7777777777777778
63,5,1,1,0,0,7,0.7142857142857143
64,8,1,1,0,0,10,0.8
65,7,1,1,0,0,9,0.7777777777777778
66,6,1,1,0,0,8,0.75
67,8,1,1,0,0,10,0.8
68,7,1,1,0,0,9,0.7777777777777778
69,6,1,1,0,0,8,0.75
70,6,1,1,0,0,8,0.75
71,7,1,1,0,0,9,0.7777777777777778
72,6,1,1,0,0,8,0.75
73,9,1,0,0,0,10,0.9
74,11,1,0,0,0,12,0.9166666666666666
75,9,1,0,0,0,10,0.9
76,10,1,0,0,0,11,0.9090909090909091
77,9,1,0,0,0,10,0.9
78,9,1,0,0,0,10,0.9
79,9,1,0,0,0,10,0.9
80,9,1,0,0,0,10,0.9
81,7,1,0,0,0,8,0.875
82,10,1,0,0,0,11,0.9090909090909091
83,8,1,0,0,0,9,0.8888888888888888
84,8,1,0,0,0,9,0.8888888888888888
85,6,1,0,0,0,7,0.8571428571428571
86,8,1,0,0,0,9,0.8888888888888888
87,6,1,1,0,0,8,0.75
88,8,1,0,0,0,9,0.8888888888888888
89,8,1,0,0,0,9,0.8888888888888888
90,9,1,0,0,0,10,0.9
91,8,1,0,0,0,9,0.8888888888888888
92,9,1,0,0,0,10,0.9
93,7,1,0,0,0,8,0.875
94,7,1,0,0,0,8,0.875
95,4,1,0,0,0,5,0.8
96,7,1,0,0,0,8,0.875
